File:,c:\CCN data\CCN 100 data 180718080000.csv
Date ,07/18/18
Time,08:00:00

    Time, Current SS, Temps Stabilized,  Delta T,   T1 Set,  T1 Read,   T2 Set,  T2 Read,   T3 Set,  T3 Read, Nafion Set, T Nafion, Inlet Set,  T Inlet,  OPC Set,    T OPC, T Sample, Sample Flow, Sheath Flow, Sample Pressure, Laser Current, overflow, Baseline Mon, 1st Stage Mon,    Bin #,    Bin 1,    Bin 2,    Bin 3,   Bin 4 ,    Bin 5,    Bin 6,    Bin 7,    Bin 8,    Bin 9,   Bin 10,   Bin 11,   Bin 12,   Bin 13,   Bin 14,   Bin 15,   Bin 16,   Bin 17,   Bin 18,   Bin 19,   Bin 20, CCN Number Conc, Valve Set, Alarm Code, Alarm Sum

08:00:00,0.400001,1.000000,10.111604,33.387550,33.176460,38.443352,38.208649,42.791340,42.575062,32.387550,33.445957,34.387550,34.521702,44.791340,44.977024,32.017735,46.547821,452.736816,695.657715,74.807503,0.000000,2.763300,0.186660,0.000000,2.000000,1.000000,0.000000,14.000000,25.000000,45.000000,60.000000,86.000000,75.000000,73.000000,65.000000,4.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,586.365112,3.939498,0.000000
08:00:01,0.400001,1.000000,10.111604,33.387550,33.192513,38.443352,38.221325,42.791340,42.598721,32.387550,33.464268,34.387550,34.495762,44.791340,45.002964,32.019260,46.178345,452.933350,695.913391,74.864998,0.000000,2.762080,0.185440,0.000000,2.000000,0.000000,1.000000,26.000000,30.000000,40.000000,41.000000,76.000000,75.000000,73.000000,69.000000,7.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,565.222412,3.921779,0.000000
08:00:02,0.400001,1.000000,10.111604,33.387550,33.208565,38.443352,38.228928,42.791340,42.598721,32.387550,33.473423,34.387550,34.511021,44.791340,44.932774,32.034519,45.956650,447.623779,695.964539,74.864998,0.000000,2.765740,0.190320,0.000000,0.000000,1.000000,1.000000,15.000000,36.000000,50.000000,75.000000,74.000000,70.000000,51.000000,62.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,579.422668,4.017869,0.000000
08:00:03,0.400001,1.000000,10.111604,33.387550,33.215324,38.443352,38.234840,42.791340,42.609703,32.387550,33.461216,34.387550,34.468296,44.791340,44.996861,31.990271,47.107330,456.473145,695.657715,74.807503,0.000000,2.762080,0.186660,0.000000,0.000000,1.000000,3.000000,15.000000,21.000000,49.000000,56.000000,84.000000,77.000000,67.000000,58.000000,6.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,559.616455,3.972970,0.000000
08:00:04,0.400001,1.000000,10.111604,33.387550,33.203495,38.443352,38.237377,42.791340,42.608860,32.387550,33.465794,34.387550,34.437778,44.791340,44.922092,32.023838,46.516159,452.146729,696.288391,74.750000,0.000000,2.765740,0.187880,0.000000,1.000000,0.000000,3.000000,21.000000,18.000000,20.000000,51.000000,90.000000,68.000000,60.000000,66.000000,8.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,530.820251,3.847186,0.000000
08:00:05,0.400001,1.000000,10.111604,33.387550,33.212791,38.443352,38.243290,42.791340,42.600410,32.387550,33.420017,34.387550,34.468296,44.791340,44.807652,32.014683,46.938416,452.933350,695.674744,74.750000,0.000000,2.765740,0.185440,0.000000,1.000000,0.000000,2.000000,11.000000,23.000000,39.000000,53.000000,55.000000,65.000000,76.000000,68.000000,5.000000,1.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,505.517761,3.948653,0.000000
08:00:06,0.400001,1.000000,10.111604,33.387550,33.222931,38.443352,38.244137,42.791340,42.591961,32.387550,33.464268,34.387550,34.463718,44.791340,44.842747,32.014683,46.970093,456.079834,696.220215,74.807503,0.000000,2.765740,0.189100,0.000000,1.000000,1.000000,3.000000,12.000000,24.000000,41.000000,50.000000,75.000000,73.000000,59.000000,60.000000,7.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,520.433228,3.974099,0.000000
08:00:07,0.400001,1.000000,10.111604,33.387550,33.219551,38.443352,38.249207,42.791340,42.589428,32.387550,33.471897,34.387550,34.335545,44.791340,44.836643,31.988745,47.497925,456.669678,695.845215,75.727501,0.000000,2.762080,0.186660,0.000000,0.000000,1.000000,4.000000,15.000000,22.000000,45.000000,53.000000,75.000000,76.000000,65.000000,68.000000,6.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,547.879395,3.932343,0.000000
08:00:08,0.400001,1.000000,10.111604,33.387550,33.234756,38.443352,38.250896,42.791340,42.608013,32.387550,33.456638,34.387550,34.366062,44.791340,44.772556,32.040623,47.297348,455.293213,696.152039,75.842499,0.000000,2.766960,0.187880,0.000000,0.000000,0.000000,1.000000,17.000000,25.000000,44.000000,42.000000,50.000000,70.000000,79.000000,53.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480.360016,4.012095,0.000000
08:00:09,0.400001,1.000000,10.111604,33.387550,33.360645,38.443352,38.398750,42.791340,42.729679,32.387550,33.577183,34.387550,34.523228,44.791340,44.838169,32.196262,44.795425,441.331055,700.907776,74.807503,0.000000,2.763300,0.189100,0.000000,1.000000,0.000000,1.000000,24.000000,20.000000,45.000000,35.000000,63.000000,60.000000,55.000000,59.000000,7.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,501.223480,4.096309,0.000000
08:00:10,0.400001,1.000000,10.111604,33.387550,33.154491,38.443352,38.179924,42.791340,42.491417,32.387550,33.473423,34.387550,34.353855,44.791340,44.714573,32.029942,47.550705,461.979248,695.964539,74.807503,0.000000,2.764520,0.189100,0.000000,2.000000,0.000000,1.000000,23.000000,26.000000,47.000000,44.000000,79.000000,79.000000,59.000000,51.000000,8.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,527.938538,3.896839,0.000000
08:00:11,0.400001,1.000000,10.111604,33.387550,33.174770,38.443352,38.200199,42.791340,42.503246,32.387550,33.485630,34.387550,34.379795,44.791340,44.738987,32.074192,48.205215,462.962646,697.396362,75.727501,0.000000,2.765740,0.189100,0.000000,0.000000,2.000000,1.000000,21.000000,22.000000,40.000000,53.000000,82.000000,53.000000,63.000000,48.000000,6.000000,2.000000,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,495.900146,3.795734,0.000000
08:00:12,0.400001,1.000000,10.111604,33.387550,33.147736,38.443352,38.181614,42.791340,42.499866,32.387550,33.522251,34.387550,34.375217,44.791340,44.821384,32.098606,46.283905,451.950195,697.345215,74.635002,0.000000,2.764520,0.181780,0.000000,2.000000,1.000000,0.000000,19.000000,28.000000,47.000000,48.000000,72.000000,57.000000,64.000000,57.000000,9.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,520.356384,3.975962,0.000000
08:00:13,0.400001,1.000000,10.111604,33.387550,33.130836,38.443352,38.164715,42.791340,42.494797,32.387550,33.473423,34.387550,34.405735,44.791340,44.856480,32.051304,46.157227,455.293213,696.663391,75.785004,0.000000,2.763300,0.186660,0.000000,0.000000,1.000000,2.000000,10.000000,22.000000,44.000000,36.000000,71.000000,59.000000,63.000000,49.000000,2.000000,2.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,469.888885,3.934610,0.000000
08:00:14,0.400001,1.000000,10.111604,33.387550,33.121544,38.443352,38.160492,42.791340,42.513386,32.387550,33.479527,34.387550,34.375217,44.791340,44.966343,32.054356,47.519028,458.636230,696.305420,74.520004,0.000000,2.764520,0.186660,0.000000,1.000000,1.000000,2.000000,19.000000,10.000000,40.000000,49.000000,77.000000,76.000000,60.000000,50.000000,5.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,497.966766,3.803635,0.000000
